key,name,smiles,mpC,csid,link,source,count,min,max,range
27850,Benzoin,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,137,8093,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),6,134,137,3
27895,Caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,236,2424,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),9,235,238,3
1041,2-(n-hexyloxy)ethanol,CCCCCCOCCO,-42,7878,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22385,Alfa Aesar,2,-45.1,-42,3.1
388,12-tricosanone,CCCCCCCCCCCC(=O)CCCCCCCCCCC,67,10426,http://www.alfa.com/en/GP100W.pgm?DSSTK=41444,Alfa Aesar,2,67,70.2,3.2
15653,Butylcyclohexane,CCCCC1CCCCC1,-75,14753,http://msds.chem.ox.ac.uk/,academic website,4,-78,-74.7,3.3
16007,Nitrosobenzene,O=Nc1ccccc1,65,10989,http://msds.chem.ox.ac.uk/,academic website,2,65,68.5,3.5
2743,2-hydroxyisobutyric acid,CC(C)(C(=O)O)O,79,11181,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13146,Alfa Aesar,2,79,82.5,3.5
14530,tetradecyl_aldehyde,CCCCCCCCCCCCCC=O,24,29031,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,20.5,24,3.5
5980,5-methylbenzimidazole,Cc1ccc2c(c1)nc[nH]2,115,11484,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15957,Alfa Aesar,3,112,115.5,3.5
15658,Carbonohydrazide,NNC(=O)NN,157.5,66578,http://msds.chem.ox.ac.uk/,academic website,3,154,157.5,3.5
15784,Ethanethioamide,CC(N)=S,115,2006126,http://msds.chem.ox.ac.uk/,academic website,3,112,115.5,3.5
13550,"2,5-dimethylaniline",Cc1cc(N)c(C)cc1,12,13869434,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,4,12,15.5,3.5
15196,"2,6-Dichlorophenol",Clc1cccc(Cl)c1O,68.5,6633,http://msds.chem.ox.ac.uk/,academic website,7,65,68.5,3.5
16116,Sebacic acid,O=C(O)CCCCCCCCC(=O)O,134.5,5004,http://msds.chem.ox.ac.uk/,academic website,4,130.8,134.5,3.7
13513,"2-ethyl-2-methyl-1,3-propanediol",CC(CC)(CO)CO,44,59556,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,40.3,44,3.7
16551,Estrone,Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)C(=O)CC[C@@H]12)c4cc3,255.25,5660,http://www.drugbank.ca/drugs/DB00655,DrugBank,3,255.25,259,3.75
14882,"1,1,1,3,3,3-Hexafluoropropane",FC(F)(F)CC(F)(F)F,-98,12199,http://msds.chem.ox.ac.uk/,academic website,2,-98,-94.2,3.8
28189,imidacloprid,[O-][N+](=O)NC/1=N/CCN\1Cc2cnc(Cl)cc2,140.1,77934,"http://msds.chem.ox.ac.uk/CH/1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitro-1H-imidazol-2-amine.html",Oxford University,2,140.1,144,3.9
14877,"1,1,1,2,3,3,3-Heptafluoropropane",FC(F)(F)C(F)C(F)(F)F,-131,61257,http://msds.chem.ox.ac.uk/,academic website,2,-131,-127.1,3.9
8300,piperonylic acid,c1cc2c(cc1C(=O)O)OCO2,233,6928,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14105,Alfa Aesar,2,229,233,4
4276,4-(benzylamino)phenol,c1ccc(cc1)CNc2ccc(cc2)O,84,7355,http://www.alfa.com/en/GP100W.pgm?DSSTK=L12230,Alfa Aesar,2,84,88,4
8295,piperidine,C1CCNCC1,-11,7791,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12442,Alfa Aesar,2,-11,-7,4
2688,2-hydroxy-1-naphthaldehyde,c1ccc2c(c1)ccc(c2C=O)O,79,12291,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23951,Alfa Aesar,2,79,83,4
14816,(3-Phenoxyphenyl)methanol,OCc2cc(Oc1ccccc1)ccc2,10,24499,http://msds.chem.ox.ac.uk/,academic website,2,6,10,4
2724,2-hydroxy-5-nitrobenzaldehyde,c1cc(c(cc1[N+](=O)[O-])C=O)O,125,60173,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10264,Alfa Aesar,2,125,129,4
2521,2-cyanobenzaldehyde,c1ccc(c(c1)C=O)C#N,104,91446,http://www.alfa.com/en/GP100W.pgm?DSSTK=H29027,Alfa Aesar,2,104,108,4
14831,"(8alpha,9R)-Cinchonan-9-ol",O[C@H](c2ccnc1ccccc12)[C@@H]4C[C@@H]3CC[N@]4C[C@@H]3C=C,200,91930,http://msds.chem.ox.ac.uk/,academic website,2,200,204,4
27285,"5,7-Dihydroxy-6-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one",O=C1c3c(O)c(OC)c(O)cc3OC(=C1)c2ccc(OC)cc2,225,4478521,http://scripts.iucr.org/cgi-bin/paper?rz2178,IUCr,2,221,225,4
14859,1-(Chloromethyl)-2-methylbenzene,Cc1ccccc1CCl,-2,21106134,http://msds.chem.ox.ac.uk/,academic website,2,-2,2,4
1537,"2,4-dimethylpentane",CC(C)CC(C)C,-123,7619,http://www.alfa.com/en/GP100W.pgm?DSSTK=L03570,Alfa Aesar,3,-123,-119,4
8709,undecanal,CCCCCCCCCCC=O,-2,7894,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16101,Alfa Aesar,3,-4,0,4
8490,tetrahydropyran,C1CCOCC1,-49,8554,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13392,Alfa Aesar,3,-49,-45,4
15028,1-Fluoronaphthalene,Fc2cccc1ccccc12,-13,9078,http://msds.chem.ox.ac.uk/,academic website,3,-13,-9,4
13747,p-toluamide,Cc1ccc(cc1)C(=O)N,163,62485,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,159,163,4
15200,"2,6-Dimethylaniline",Cc1cccc(C)c1N,8,6630,http://msds.chem.ox.ac.uk/,academic website,4,8,12,4
15843,Hexan-1-amine,CCCCCCN,-23,7811,http://msds.chem.ox.ac.uk/,academic website,4,-23,-19,4
27611,3-Methoxybenzoic acid,COC1=CC=CC(=C1)C(=O)O,106,10977,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),4,103,107,4
15281,"2-Methyl-1,3-dinitrobenzene",Cc1c(cccc1[N+](=O)[O-])[N+]([O-])=O,65,11320,http://msds.chem.ox.ac.uk/,academic website,4,62,66,4
14860,1-(Chloromethyl)-2-nitrobenzene,O=[N+]([O-])c1ccccc1CCl,47,11427,http://msds.chem.ox.ac.uk/,academic website,4,47,51,4
15429,4-Acetamidobenzoic acid,O=C(C)Nc1ccc(cc1)C(=O)O,256,18177,http://msds.chem.ox.ac.uk/,academic website,4,256,260,4
28117,Fluorodifen,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],90,25404,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),4,90,94,4
28275,Monuron,CN(C)C(=O)NC1=CC=C(C=C1)Cl,174,8470,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),5,170.5,174.5,4
27456,"1,2,4,5-Tetrabromobenzene",C1=C(C(=CC(=C1Br)Br)Br)Br,182,11974,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),5,178,182,4
27663,4-Bromobenzoic acid,C1=CC(=CC=C1C(=O)O)Br,253,10980,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),6,252,256,4
28089,Ethyl 4-aminobenzoate,CCOC(=O)C1=CC=C(C=C1)N,89,13854242,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),10,88,92,4
15230,2-Butoxyethanol,CCCCOCCO,-75,13836399,http://msds.chem.ox.ac.uk/,academic website,3,-79,-74.8,4.2
15646,"Butane-1,4-diol",OCCCCO,18,13835209,http://msds.chem.ox.ac.uk/,academic website,5,16,20.4,4.4
4412,"4,4'-difluorobenzophenone",c1cc(ccc1C(=O)c2ccc(cc2)F)F,108,9206,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10653,Alfa Aesar,2,103.5,108,4.5
6841,diethyl formamidomalonate,CCOC(=O)C(C(=O)OCC)NC=O,53,72806,http://www.alfa.com/en/GP100W.pgm?DSSTK=L01189,Alfa Aesar,2,48.5,53,4.5
14159,"1,2,3-trimethoxybenzene",COc1c(cccc1OC)OC,45,21111804,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,44,48.5,4.5
16115,Salicylonitrile,N#Cc1ccccc1O,93.5,11413,http://msds.chem.ox.ac.uk/,academic website,4,93.5,98,4.5
246,1-chloro-4-fluorobenzene,c1cc(ccc1F)Cl,-22,9228,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13690,Alfa Aesar,2,-26.8,-22,4.8
5249,4-hydroxypyridine,c1cnccc1O,145,11787,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14586,Alfa Aesar,2,145,149.8,4.8
15003,1-Chloro-2-(2-chloroethoxy)ethane,ClCCOCCCl,-47,21106016,http://msds.chem.ox.ac.uk/,academic website,3,-51.9,-47,4.9
17200,secobarbital,O=C1NC(=O)NC(=O)C1(CC=C)C(C)CCC,95,5005,http://dx.doi.org/10.1021/ci700307p,Hughes LD; Palmer DS; Nigsch F and Mitchell JBO. 2008 Why are some properties more difficult to predict than others? A study of QSPR models of solubility; melting point and LogP. J. Chem. Inf. Model. 2008. 48 (1). pp 220?347,2,95,100,5
15741,Dimethyl sulfate,O=S(=O)(OC)OC,-32,6252,http://msds.chem.ox.ac.uk/,academic website,2,-32,-27,5
6765,deoxybenzoin,c1ccc(cc1)CC(=O)c2ccccc2,55,9554,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10580,Alfa Aesar,2,55,60,5
13746,o-toluamide,Cc1ccccc1C(=O)N,142,10254,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,142,147,5
6302,9-nitroanthracene,c1ccc2c(c1)cc3ccccc3c2[N+](=O)[O-],141,11274,http://www.alfa.com/en/GP100W.pgm?DSSTK=L01093,Alfa Aesar,2,141,146,5
4157,3-nitrophthalimide,c1cc2c(c(c1)[N+](=O)[O-])C(=O)NC2=O,219,11286,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15291,Alfa Aesar,2,214,219,5
5647,"5,6,7,8-tetrahydro-2-naphthol",c1cc2c(cc1O)CCCC2,62,13667,http://www.alfa.com/en/GP100W.pgm?DSSTK=L10164,Alfa Aesar,2,57,62,5
7402,julolidine,c1cc2c3c(c1)CCCN3CCC2,35,61383,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22976,Alfa Aesar,2,35,40,5
4612,4-aminopyrimidine,c1cncnc1N,150,62181,http://www.alfa.com/en/GP100W.pgm?DSSTK=H27367,Alfa Aesar,2,150,155,5
7846,"N,N'-diethyloxamide",CCNC(=O)C(=O)NCC,180,62423,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24167,Alfa Aesar,2,175,180,5
8684,triphosgene,C(=O)(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl,84,85216,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14932,Alfa Aesar,2,79,84,5
15080,1-Phenylthiourea,S=C(N)Nc1ccccc1,149,589165,http://msds.chem.ox.ac.uk/,academic website,2,149,154,5
28467,probarbital,O=C1NC(=O)NC(=O)C1(C(C)C)CC,203,6213,http://chemspider.com/6213,EPISuite-ChemSpider,3,198,203,5
15803,Ethyl chloroacetate,ClCC(=O)OCC,-26,7465,http://msds.chem.ox.ac.uk/,academic website,3,-26,-21,5
15763,Docosanoic acid,O=C(O)CCCCCCCCCCCCCCCCCCCCC,76,7923,http://msds.chem.ox.ac.uk/,academic website,3,76,81,5
7603,methyl 4-cyanobenzoate,COC(=O)c1ccc(cc1)C#N,67,63956,http://www.alfa.com/en/GP100W.pgm?DSSTK=L08365,Alfa Aesar,3,62,67,5
15928,"N-(2-Aminoethyl)ethane-1,2-diamine",NCCNCCN,-35,13835401,http://msds.chem.ox.ac.uk/,academic website,3,-40,-35,5
27422,1-Nitronaphthalene,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],62,6588,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),4,57,62,5
14821,(4-Chlorophenyl)methanol,OCc1ccc(Cl)cc1,71,12823,http://msds.chem.ox.ac.uk/,academic website,4,70,75,5
28584,Thalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,275,5233,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),7,270,275,5
